"filename", "language", "Python", "XML", "C++", "CMake", "CUDA C++", "Log", "Properties", "Batch", "PowerShell", "comment", "blank", "total"
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\expand_op_test.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 65
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\fc_operator_test.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 109
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\feature_maps_ops_test.py", "Python", 594, 0, 0, 0, 0, 0, 0, 0, 0, 24, 51, 669
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\filler_ops_test.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 234
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\find_op_test.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\flatten_op_test.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 39
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\flexible_top_k_test.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 76
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\floor_op_test.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 39
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\fused_nbit_rowwise_conversion_ops_test.py", "Python", 268, 0, 0, 0, 0, 0, 0, 0, 0, 25, 48, 341
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\fused_nbit_rowwise_test_helper.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 74
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\gather_ops_test.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 237
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\gather_ranges_op_test.py", "Python", 229, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42, 275
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\given_tensor_byte_string_to_uint8_fill_op_test.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\given_tensor_fill_op_test.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\glu_op_test.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 45
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\group_conv_test.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 87
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\group_norm_op_test.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 153
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\gru_test.py", "Python", 324, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55, 392
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\heatmap_max_keypoint_op_test.py", "Python", 115, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 146
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\hsm_test.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 252
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\hyperbolic_ops_test.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\im2col_col2im_test.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 141
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\image_input_op_test.py", "Python", 336, 0, 0, 0, 0, 0, 0, 0, 0, 49, 49, 434
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\index_hash_ops_test.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 73
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\index_ops_test.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 138
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\instance_norm_test.py", "Python", 222, 0, 0, 0, 0, 0, 0, 0, 0, 17, 38, 277
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\integral_image_ops_test.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 92
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\jsd_ops_test.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\key_split_ops_test.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lars_test.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\layer_norm_op_test.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53, 375
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\leaky_relu_test.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 178
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\learning_rate_adaption_op_test.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 81
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\learning_rate_op_test.py", "Python", 184, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 225
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\length_split_op_test.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 153
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lengths_pad_op_test.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lengths_reducer_fused_nbit_rowwise_ops_test.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41, 382
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lengths_tile_op_test.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 53
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lengths_top_k_ops_test.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 61
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\listwise_l2r_operator_test.py", "Python", 215, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 243
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\load_save_test.py", "Python", 417, 0, 0, 0, 0, 0, 0, 0, 0, 25, 45, 487
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\locally_connected_op_test.py", "Python", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 222
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\loss_ops_test.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\lpnorm_op_test.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 92
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\map_ops_test.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 71
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\margin_ranking_criterion_op_test.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 53
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\math_ops_test.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 55
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\matmul_op_test.py", "Python", 230, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 290
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mean_op_test.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 66
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\merge_id_lists_op_test.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 82
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mkl_conv_op_test.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 52
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mkl_packed_fc_op_test.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 77
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mkl_speed_test.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 83
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mod_op_test.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 65
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\moments_op_test.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 55
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\momentum_sgd_test.py", "Python", 157, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 190
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mpi_test.py", "Python", 174, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 199
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\mul_gradient_benchmark.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\negate_gradient_op_test.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 44
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\ngram_ops_test.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 76
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\normalize_op_test.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\numpy_tile_op_test.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 65
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\one_hot_ops_test.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 207
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\onnx_while_test.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 98
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\order_switch_test.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\pack_ops_test.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 11, 34, 374
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\pack_rnn_sequence_op_test.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 92
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\pad_test.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 52
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\partition_ops_test.py", "Python", 152, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 182
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\percentile_op_test.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 131
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\piecewise_linear_transform_test.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 167
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\pooling_test.py", "Python", 408, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41, 460
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\prepend_dim_test.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 52
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\python_op_test.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\quantile_test.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 87
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rand_quantization_op_speed_test.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 103
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rand_quantization_op_test.py", "Python", 139, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 174
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rank_loss_operator_test.py", "Python", 130, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 148
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rebatching_queue_test.py", "Python", 210, 0, 0, 0, 0, 0, 0, 0, 0, 18, 60, 288
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\record_queue_test.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 93
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\recurrent_net_executor_test.py", "Python", 248, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45, 306
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\recurrent_network_test.py", "Python", 333, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43, 385
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\reduce_ops_test.py", "Python", 345, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75, 423
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\reduction_ops_test.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 169
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\reshape_ops_test.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35, 213
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\resize_op_test.py", "Python", 203, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47, 254
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rmac_regions_op_test.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 99
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rnn_cell_test.py", "Python", 1608, 0, 0, 0, 0, 0, 0, 0, 0, 22, 139, 1769
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\roi_align_rotated_op_test.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 212
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\rowwise_counter_test.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 70
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\scale_op_test.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 65
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\segment_ops_test.py", "Python", 575, 0, 0, 0, 0, 0, 0, 0, 0, 52, 88, 715
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\selu_op_test.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 99
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sequence_ops_test.py", "Python", 282, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32, 317
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\shape_inference_test.py", "Python", 542, 0, 0, 0, 0, 0, 0, 0, 0, 27, 104, 673
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sinusoid_position_encoding_op_test.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 72
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\softmax_ops_test.py", "Python", 520, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 678
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\softplus_op_test.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_dropout_with_replacement_op_test.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 69
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_gradient_checker_test.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 47
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_lengths_sum_benchmark.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 135
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_normalize_test.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 89
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_ops_test.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 84
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\sparse_to_dense_mask_op_test.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 110
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\spatial_bn_op_test.py", "Python", 411, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42, 458
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\specialized_segment_ops_test.py", "Python", 283, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 331
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\square_root_divide_op_test.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 78
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\stats_ops_test.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 52
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\stats_put_ops_test.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 196
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\string_ops_test.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 121
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\text_file_reader_test.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\thresholded_relu_op_test.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 73
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\tile_op_test.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 116
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\top_k_test.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44, 244
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\torch_integration_test.py", "Python", 712, 0, 0, 0, 0, 0, 0, 0, 0, 13, 103, 828
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\transpose_op_test.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 83
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\trigonometric_op_test.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\unique_ops_test.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 74
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\unique_uniform_fill_op_test.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\upsample_op_test.py", "Python", 157, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 196
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\utility_ops_test.py", "Python", 356, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57, 420
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\video_input_op_test.py", "Python", 245, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 295
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\weighted_multi_sample_test.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 70
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\weighted_sample_test.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 81
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\weighted_sum_test.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 100
"d:\Euler\venv\Lib\site-packages\caffe2\python\operator_test\wngrad_test.py", "Python", 175, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33, 215
"d:\Euler\venv\Lib\site-packages\caffe2\python\optimizer.py", "Python", 1318, 0, 0, 0, 0, 0, 0, 0, 0, 113, 224, 1655
"d:\Euler\venv\Lib\site-packages\caffe2\python\optimizer_context.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 55
"d:\Euler\venv\Lib\site-packages\caffe2\python\optimizer_test.py", "Python", 573, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93, 679
"d:\Euler\venv\Lib\site-packages\caffe2\python\optimizer_test_util.py", "Python", 181, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 239
"d:\Euler\venv\Lib\site-packages\caffe2\python\parallel_workers.py", "Python", 228, 0, 0, 0, 0, 0, 0, 0, 0, 7, 61, 296
"d:\Euler\venv\Lib\site-packages\caffe2\python\parallel_workers_test.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 120
"d:\Euler\venv\Lib\site-packages\caffe2\python\parallelize_bmuf_distributed_test.py", "Python", 231, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45, 289
"d:\Euler\venv\Lib\site-packages\caffe2\python\pipeline.py", "Python", 301, 0, 0, 0, 0, 0, 0, 0, 0, 93, 58, 452
"d:\Euler\venv\Lib\site-packages\caffe2\python\pipeline_test.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 78
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\mobile_exporter.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 107
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\mobile_exporter_test.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 133
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\predictor_exporter.py", "Python", 180, 0, 0, 0, 0, 0, 0, 0, 0, 40, 44, 264
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\predictor_exporter_test.py", "Python", 198, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36, 242
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\predictor_py_utils.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 184
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\predictor_test.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 74
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor\serde.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 17
"d:\Euler\venv\Lib\site-packages\caffe2\python\predictor_constants.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 10
"d:\Euler\venv\Lib\site-packages\caffe2\python\python_op_test.py", "Python", 186, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36, 232
"d:\Euler\venv\Lib\site-packages\caffe2\python\queue_util.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28, 137
"d:\Euler\venv\Lib\site-packages\caffe2\python\record_queue.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 119
"d:\Euler\venv\Lib\site-packages\caffe2\python\recurrent.py", "Python", 236, 0, 0, 0, 0, 0, 0, 0, 0, 44, 54, 334
"d:\Euler\venv\Lib\site-packages\caffe2\python\regularizer.py", "Python", 336, 0, 0, 0, 0, 0, 0, 0, 0, 108, 67, 511
"d:\Euler\venv\Lib\site-packages\caffe2\python\regularizer_context.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\Euler\venv\Lib\site-packages\caffe2\python\regularizer_test.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 213
"d:\Euler\venv\Lib\site-packages\caffe2\python\rnn\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Euler\venv\Lib\site-packages\caffe2\python\rnn\lstm_comparison.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"d:\Euler\venv\Lib\site-packages\caffe2\python\rnn\rnn_cell_test_util.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 76
"d:\Euler\venv\Lib\site-packages\caffe2\python\rnn_cell.py", "Python", 1662, 0, 0, 0, 0, 0, 0, 0, 0, 67, 255, 1984
"d:\Euler\venv\Lib\site-packages\caffe2\python\schema.py", "Python", 798, 0, 0, 0, 0, 0, 0, 0, 0, 331, 176, 1305
"d:\Euler\venv\Lib\site-packages\caffe2\python\schema_test.py", "Python", 395, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49, 447
"d:\Euler\venv\Lib\site-packages\caffe2\python\scope.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 123
"d:\Euler\venv\Lib\site-packages\caffe2\python\scope_test.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39, 154
"d:\Euler\venv\Lib\site-packages\caffe2\python\serialized_test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Euler\venv\Lib\site-packages\caffe2\python\serialized_test\coverage.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 117
"d:\Euler\venv\Lib\site-packages\caffe2\python\serialized_test\serialized_test_util.py", "Python", 233, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48, 288
"d:\Euler\venv\Lib\site-packages\caffe2\python\session.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 82, 27, 214
"d:\Euler\venv\Lib\site-packages\caffe2\python\session_test.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"d:\Euler\venv\Lib\site-packages\caffe2\python\sparse_to_dense_mask_test.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 158
"d:\Euler\venv\Lib\site-packages\caffe2\python\sparse_to_dense_test.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"d:\Euler\venv\Lib\site-packages\caffe2\python\task.py", "Python", 426, 0, 0, 0, 0, 0, 0, 0, 0, 182, 88, 696
"d:\Euler\venv\Lib\site-packages\caffe2\python\task_test.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"d:\Euler\venv\Lib\site-packages\caffe2\python\test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
