1766		248		146		0		-1		3		
1771		245		148		5		-5		5		
1777		247		148		5		-4		6		
1783		249		148		5		-3		6		
1786		250		148		0		-1		3		
1789		251		148		0		-1		3		
1792		252		148		0		-1		3		
1798		254		148		101		-73		6		
1803		251		150		5		-4		5		
1809		253		150		5		-3		6		
1812		254		150		0		-1		3		
1853		256		155		85		-68		41		
1861		261		154		137		-120		8		
1870		257		157		5		-2		9		
1873		258		157		0		-1		3		
1876		259		157		0		-1		3		
1879		260		157		0		-1		3		
1882		261		157		0		-1		3		
1893		260		159		5		-3		11		
1899		262		159		5		-2		6		
1902		263		159		0		-1		3		
1905		264		159		0		-1		3		
1908		265		159		0		-1		3		
1911		266		159		0		-1		3		
1914		267		159		0		-1		3		
1919		264		161		5		-5		5		
1920		262		162		65		-55		1		
1925		266		161		5		-5		5		
1931		268		161		5		-4		6		
1934		269		161		0		-1		3		
1943		265		164		8		-5		9		
1951		270		163		5		-2		8		
1960		266		166		5		-2		9		
1963		267		166		0		-1		3		
1966		268		166		0		-1		3		
1969		269		166		0		-1		3		
1983		269		168		5		-2		14		
2030		280		170		85		-66		47		
2041		286		169		137		-110		11		
2044		287		169		0		-1		3		
2062		286		172		91		-69		18		
2079		287		174		5		-1		17		
2082		288		174		0		-1		3		
2085		289		174		0		-1		3		
2088		290		174		0		-1		3		
2091		291		174		0		-1		3		
2102		290		176		5		-3		11		
2108		292		176		5		-2		6		
2111		293		176		0		-1		3		
2114		294		176		0		-1		3		
2117		295		176		0		-1		3		
2128		294		178		5		-3		11		
2134		296		178		5		-2		6		
2137		297		178		0		-1		3		
2140		298		178		0		-1		3		
2143		299		178		0		-1		3		
2146		300		178		0		-1		3		
2154		298		180		5		-4		8		
2160		300		180		5		-3		6		
2178		299		183		8		-2		18		
2181		300		183		0		-1		3		
2186		311		179		142		-125		5		
2195		300		185		5		-3		9		
2213		313		182		148		-129		18		
2230		314		184		5		-1		17		
2233		315		184		0		-1		3		
2236		316		184		0		-1		3		
2239		317		184		0		-1		3		
2250		316		186		5		-3		11		
2256		318		186		5		-2		6		
2259		319		186		0		-1		3		
2262		320		186		0		-1		3		
2265		321		186		0		-1		3		
2271		323		186		148		-135		6		
2276		320		188		5		-4		5		
2282		322		188		5		-3		6		
2285		323		188		0		-1		3		
2297		320		191		123		-106		12		
2305		325		190		12		-5		8		
2308		326		190		0		-1		3		
2311		327		190		0		-1		3		
2334		330		192		137		-137		23		
2337		331		192		0		-1		3		
2340		332		192		0		-1		3		
2343		333		192		0		-1		3		
2346		334		192		0		-1		3		
2349		335		192		0		-1		3		
2352		336		192		0		-1		3		
2355		337		192		0		-1		3		
2363		335		194		5		-4		8		
2369		337		194		5		-3		6		
2448		347		201		26		-10		79		
2456		345		203		137		-126		8		
2459		346		203		0		-1		3		
2462		347		203		0		-1		3		
2514		355		207		137		-123		52		
2517		356		207		0		-1		3		
2520		357		207		0		-1		3		
2523		358		207		0		-1		3		
2526		359		207		0		-1		3		
2529		360		207		0		-1		3		
2532		361		207		0		-1		3		
2543		360		209		5		-3		11		
2549		362		209		5		-2		6		
2552		363		209		0		-1		3		
2555		364		209		0		-1		3		
2558		365		209		0		-1		3		
2561		366		209		0		-1		3		
2569		364		211		5		-4		8		
2575		366		211		5		-3		6		
2598		369		213		64		-37		23		
2601		370		213		0		-1		3		
2604		371		213		0		-1		3		
2607		372		213		0		-1		3		
2610		373		213		0		-1		3		
2613		374		213		0		-1		3		
2616		375		213		0		-1		3		
2619		376		213		0		-1		3		
2630		375		215		5		-3		11		
2636		377		215		5		-2		6		
2639		378		215		0		-1		3		
2642		379		215		0		-1		3		
2645		380		215		0		-1		3		
2648		381		215		0		-1		3		
2651		382		215		0		-1		3		
2656		379		217		5		-5		5		
2662		381		217		5		-4		6		
2668		383		217		5		-3		6		
2671		384		217		0		-1		3		
2674		385		217		0		-1		3		
2677		386		217		0		-1		3		
2683		381		220		26		-23		6		
2688		385		219		5		-4		5		
2694		387		219		5		-3		6		
2697		388		219		0		-1		3		
2749		389		226		186		-175		52		
2752		390		226		0		-1		3		
2755		391		226		0		-1		3		
2758		392		226		0		-1		3		
2761		393		226		0		-1		3		
2764		394		226		0		-1		3		
2767		395		226		0		-1		3		
2778		394		228		5		-3		11		
2784		396		228		5		-2		6		
2787		397		228		0		-1		3		
2790		398		228		0		-1		3		
2793		399		228		0		-1		3		
2796		400		228		0		-1		3		
2799		401		228		0		-1		3		
2804		398		230		5		-5		5		
2810		400		230		5		-4		6		
